player_name,country,points,position,move,gender
Andrea Medina Tomas,ESP,10,750,2,F
Satu Salonen,FIN,10,750,2,F
Deborah Alquier,FRA,10,750,2,F
Bruna Brayer Silva,BRA,10,750,2,F
Naomi Vullers,NED,10,750,2,F
Nanou Vereertbrugghen,BEL,10,750,2,F
Marietta Regina Antonieta Toribio,PHI,10,750,2,F
Iah Isobel Macazo,PHI,10,750,2,F
Sini Jokinen,FIN,10,750,2,F
Susie Azoulay,GBR,10,750,2,F
Ruth Gonzalez Martinez,ESP,10,750,2,F
Anastasia Ivanova,KAZ,10,750,2,F
Micaela Moroni,ITA,10,750,2,F
Andrea Batlle Achando,POR,10,750,2,F
Noelia Suarez Perez,ARG,10,750,2,F
Jana Mahdy,EGY,10,750,2,F
Adriana Matoses Dogaru,ESP,10,750,2,F
Carmen Ibañez Diaz,ESP,10,750,2,F
Maria Paula Amoreo,ARG,10,750,2,F
Aigerim Suleimen,KAZ,10,750,2,F
Deborah Cruciani,ITA,10,750,2,F
Maria Eliza Margarita Camacho,PHI,10,750,2,F
Selima Fendri,TUN,10,750,2,F
Anne Sophie Tavan,FRA,10,750,2,F
Michelle Perez,ESP,10,750,2,F
Beatrice Varini,ITA,10,750,2,F
Marija Mirosavljevic,SRB,10,750,2,F
Signe Horenius,SWE,10,750,2,F
Bruna Dos Santos,BRA,10,750,2,F
Fatima Saeed,BRN,10,750,2,F
Ainhoa Garcia Yepes,ESP,10,750,2,F
Ella Mae Navarro,PHI,10,750,2,F
Anna Peres,ITA,10,750,2,F
Lolita Vakhrusheva,KAZ,10,750,2,F
Noelia Lorenzo,ESP,10,750,2,F
Nada Majdoubi,FRA,10,750,2,F
Carla Pozuelo Salamanca,ESP,9,790,2,F
Fabiana Magalhães Gomes Da Costa Caldas,POR,9,790,2,F
Amaia Arteta,ESP,9,790,2,F
Lucia Fernandez,ESP,9,790,2,F
Annika Sillanpää,FIN,9,790,2,F
Ingrid Salgado Morante,MEX,9,790,2,F
Layla Marco Lasala,ESP,9,790,2,F
Laura Hernández Crisantes,MEX,9,790,2,F
Dido Blonk,NED,9,790,2,F
Fernanda Guillén Aguilar,MEX,9,790,2,F
Alexia Sosa Gonzalez,MEX,9,790,2,F
Suheil Lizana,FIN,9,790,2,F
Elena Boix Gonzalez,ESP,9,790,2,F
Crystal Leung,USA,8,803,2,F
Boyer Ophelie,FRA,8,803,2,F
Linn Poels,BEL,8,803,2,F
Nina Lammens,BEL,8,803,2,F
Hafsah Sani,USA,8,803,2,F
Vidhyani Jadala,IND,8,803,2,F
Maryam Isa,BRN,8,803,2,F
Zoe Andersson,SWE,8,803,2,F
Gabrielle Paul,GBR,8,803,2,F
Tea Jezidzic,CRO,8,803,2,F
Alicja Domagalska,POL,8,803,2,F
Maria Catalina Tenorio Cauvet,ESP,8,803,2,F
Afaf Byad,LBN,8,803,2,F
Laura Battistini,ITA,8,803,2,F
Capucine Rochet,FRA,8,803,2,F
Jaqueline Rocio Soto,ARG,8,803,2,F
Elena Dudina,RUS,8,803,2,F
Victoria Cabrera Goterris,ESP,8,803,2,F
Zena Chhatwal,IND,8,803,2,F
Pamela Sannazzaro,CHI,8,803,2,F
Chenxi Sun,CHN,8,803,2,F
Carmen Maria Sos,ESP,8,803,2,F
Monika Veron Juan,PHI,8,803,2,F
Candela Tores Garcia,ESP,8,803,2,F
Tea Lovrekovi?,CRO,8,803,2,F
Maria Soledad Mosca,CHI,8,803,2,F
Leonie Geukens,BEL,8,803,2,F
Clémentine Guerin Dubourg,FRA,8,803,2,F
Alica Repcikova,SVK,8,803,2,F
Maiko Kutsuna,JPN,8,803,2,F
Maryam Alammadi,BRN,8,803,2,F
Victoria Milena Vilchez,ARG,8,803,2,F
Federica Bernardini,ITA,8,803,2,F
Wendy Hunt,GBR,8,803,2,F
Lucia Escalante Diz,MEX,8,803,2,F
Claudette Gilhespie,GBR,8,803,2,F
Elizaveta Dvoeglazova,RUS,8,803,2,F
Chloe Rochet,FRA,8,803,2,F
Maria Mizzi Rama,ESP,8,803,2,F
Alba Izquierdo Rodriguez,ESP,8,803,2,F
Marie Glandus,FRA,8,803,2,F
Isabel Rapisarda Calvo,ESP,8,803,2,F
Maria Lopez,ESP,8,803,2,F
Huan Liu,CHN,8,803,2,F
Xianqian Fan,CHN,8,803,2,F
Joelle Schad,DOM,8,803,2,F
Astrid Gehre,PAR,8,803,2,F
Flora Carrella,ITA,8,803,2,F
Ferdaous Bahri,TUN,8,803,2,F
Kerry White,GBR,8,803,2,F
Melina Bois,ARG,8,803,2,F
Camille Dejonghe,BEL,8,803,2,F
Romina Melonaro,ITA,8,803,2,F
Vaibhavi Deshmukh,IND,8,803,2,F
Emma Pallas,ESP,8,803,2,F
Nanette Nylund,FIN,8,803,2,F
Serena Tu,TPE,8,803,2,F
Malak Amer,EGY,8,803,0,F
Ana Sofia Gonçalves,POR,8,803,2,F
Elpida Malamou,GRE,8,803,2,F
Frederique Maillot,FRA,8,803,2,F
Giulia Pasini,ITA,8,803,2,F
Khadeejah Sani,USA,8,803,2,F
Antonette Andersson,SWE,8,803,2,F
Farah Mzid,TUN,8,803,2,F
Laura Higueras,ESP,8,803,2,F
Alicia Piqueras,FRA,8,803,2,F
Sarah Sayegh,CIV,8,803,2,F
Ni Nyoman Sri Maryati Sri Maryati,INA,8,803,2,F
Yuliya Yankavets,BLR,8,803,2,F
Anna Christine Patrimonio,PHI,8,803,2,F
Nayla Agameya,EGY,8,803,2,F
Martine Imary,FRA,8,803,2,F
Zoljargal Neumann,GER,8,803,2,F
Valeria Soledad Zoya,ARG,8,803,2,F
Valentina Aimone,ITA,8,803,2,F
Ni Putu Armini,INA,8,803,2,F
Evelyne Dom,BEL,8,803,2,F
Mariam Akkouch,LBN,8,803,2,F
Anca Anastasiu,USA,8,803,2,F
Aurora Paz Candia Gonzalez,CHI,8,803,2,F
Wanda Henriette Antonia Håbrekke,NOR,8,803,2,F
Lisa-Marie Peleska,AUT,8,803,2,F
Romane Haddad,SEN,8,803,2,F
Alba Tejera Dominguez,ESP,8,803,2,F
Mayra Mega,URU,8,803,2,F
Isabel Dominguez Munaiz,ESP,8,803,2,F
Carla Hernandez Borrego,ESP,8,803,2,F
Vinoothna Jadala,IND,8,803,2,F
Bego Benjumeda Navas,ESP,8,803,2,F
Paloma Cortina,USA,8,803,2,F
Nina Pudar,NOR,8,803,2,F
Oriana Sofia Medina,ARG,8,803,2,F
Paula Duro Garcia,ESP,8,803,2,F
Jana Bonnarens,BEL,8,803,2,F
Wang Ying,CHN,8,803,2,F
Caroline Hitimana,BEL,8,803,2,F
Zahraa Akrah,LBN,8,803,2,F
Ni Xiong,CHN,8,803,2,F
Ana Loaiza,MEX,8,803,2,F
Nicole Borzecka,POL,8,803,2,F
Lavinia Mathys,SUI,8,803,2,F
Vandana Narayan,USA,8,803,2,F
Annie Frida Arenas Mondragón,MEX,8,803,2,F
Alicia Lopez Arias De Saavedra,ESP,8,803,2,F
Anamaria Bodescu,ROU,8,803,2,F
Fayza Hojeij,CIV,8,803,2,F
Patricia Pinilla Torres,ESP,8,803,2,F
Maria Arribas Ballesteros,ESP,8,803,2,F
Teliana Pereira,BRA,8,803,2,F
Sandra Bolstad,NOR,8,803,2,F
Hana Elshalkany,EGY,8,803,2,F
Hayley Halsall-Randall,GBR,8,803,2,F
Liyun Jia,CHN,8,803,2,F
Amiina Bakunowicz,GBR,8,803,2,F
Celia Aboukhalil,SEN,8,803,2,F
Ma. Elmira Pagot,PHI,8,803,2,F
Melina Fawaz,SEN,8,803,2,F
Cristina Rayo Cardenas,ESP,8,803,2,F
Cornelia Lister,SWE,8,803,2,F
Lynn Vanhoof,BEL,8,803,2,F
Iunona Rozhdestvenskaia,RUS,8,803,2,F
Carla Vasquez Bocetti,ARG,8,803,2,F
Karine Ananie,FRA,8,803,2,F
Melati Anhar,INA,8,803,2,F
Giulia Bortolin,ITA,8,803,2,F
Yaiza Gallego Martinez,ESP,8,803,2,F
Cristina Aiello,ROU,8,803,2,F
Zahraa Byad,LBN,8,803,2,F
Sandy Gumulya,INA,8,803,2,F
Laura Navarro Garcia,ESP,8,803,2,F
Ella Sillanpää,FIN,8,803,2,F
Shooq Ali Ahmed Mohamed Alaseeri,BRN,8,803,2,F
Maria Fernanda Espinosa Gonzalez,MEX,8,803,2,F
Aurora Tasca,ITA,8,803,2,F
Bella Genkina,USA,8,803,2,F
Isabelle Bourdenet,FRA,8,803,2,F
Marta Porras Sanchez,ESP,8,803,2,F
Valentina Mago,ITA,8,803,2,F
Tessa Van Puyvelde,BEL,8,803,2,F
Alba Eunice Gauna Badaro,ARG,8,803,2,F
Chandra Pamela Capozzi,USA,8,803,2,F
Imane Omais,CIV,8,803,2,F
Ghaida Jeribi,TUN,8,803,2,F
Stephanie Collado,FRA,8,803,2,F
Nafees Bano Syed,IND,8,803,2,F
Amanda Gabrielle Zoleta,PHI,8,803,2,F
Cyrine Hamrouni,FRA,8,803,2,F
Bao Chun,CHN,8,803,2,F
Esperanza Lamatta Vidal,CHI,8,803,2,F
Eva Michelle Brito Peña,DOM,8,803,2,F
Giorgia Venzi,ITA,8,803,2,F
Angela Wood,GBR,8,803,2,F
Paulina Luquín Chavoya,MEX,8,803,2,F
Alma Sofia Cordoba,ARG,8,803,2,F
Claire Manolou,GRE,8,803,2,F
Flaminia Olmo,ITA,8,803,2,F
Giulia Porzio,ITA,8,803,2,F
Michelle Skov Jensen,DEN,8,803,2,F
Lara Salloub,LBN,8,803,2,F
Celia Marin Rios,ESP,8,803,2,F
Araya Suksomrup,THA,8,803,2,F
Selin Devrimci,NOR,8,803,2,F
Dong Xue Pang,CHN,8,803,2,F
Fadona Kusuma,INA,8,803,2,F
Mie Skov,DEN,8,803,2,F
Guixue Li,CHN,8,803,2,F
Ophelie Michel,FRA,8,803,2,F
Maria Joao Fernandes,POR,8,803,2,F
Nicole Ictech,HON,8,803,2,F
Sophie Cousins,GBR,8,803,2,F
Natalia Rodriguez Laudelino,ESP,8,803,2,F
Marcielle Resurreccion,PHI,8,803,2,F
M Del Carmen Perez Alindado,ESP,8,803,2,F
Louise Seret,BEL,8,803,2,F
Paula Toscas Cruz,ESP,8,803,2,F
Yueyue Yang,CHN,8,803,2,F
Natalia Reynoso Frigolet,MEX,8,803,2,F
Martina Hossen,BRA,8,803,2,F
Camila Belassi,URU,8,803,2,F
Rita Cura Machado Alves De Jesus,POR,7,983,2,F
Ivana Vojvodic,SRB,7,983,2,F
Victoria Davies,GBR,7,983,2,F
Patricia Amador Fleitas,ESP,7,983,2,F
Natalia Cespedes Garcia,ESP,6,987,2,F
Sara Gutierrez Ruiz,ESP,6,987,2,F
Elizabeth Mandujano,MEX,6,987,2,F
Bashayer Alnaqeeb,BRN,6,987,2,F
Eva Vazquez Gracia,ESP,6,987,2,F
Noah Oostveen,NED,6,987,2,F
Milka Pasanen,FIN,6,987,2,F
Irene Gomez Gomez,ESP,6,987,2,F
Adriana Lopez Lesende,ESP,6,987,2,F
Nerea Herrero Perez,ESP,6,987,2,F
Sofia Klimenko,RUS,6,987,2,F
Beatriz Rodriguez Perez,ESP,6,987,2,F
Virve Visakivi-Laine,FIN,6,987,2,F
Laura Dalmau Moreno,ESP,6,987,2,F
Alba Payeras Soler,ESP,6,987,2,F
Carlota Leandres Rovira,ESP,6,987,2,F
Pilar Escarti Martínez,ESP,6,987,2,F
Erika Buntiene,LTU,6,987,2,F
Outi Helminen,FIN,6,987,2,F
Mireia Carrasco Miñana,ESP,6,987,2,F
Maria Repullo Sala,ESP,6,987,2,F
Rasa Butrimaite,LTU,6,987,2,F
Johnne Paula Benitez,PHI,5,1009,2,F
Princess Jean Naquila,PHI,5,1009,2,F
Leah Casañares,PHI,5,1009,2,F
Mai Elbanna,EGY,5,1009,2,F
Lucia Hernández Cobos,ESP,5,1009,2,F
Masumi Kato,JPN,5,1009,2,F
Michele Potter Dos Santos,BRA,5,1009,2,F
Melissa Tan,MAS,5,1009,2,F
Natalija Tumsevica- gregoriu,LAT,5,1009,2,F
Yekaterina Gurova,KAZ,5,1009,2,F
Lumeng Wang,CHN,5,1009,2,F
Emma Biagianti,ITA,5,1009,2,F
Natasa Koraca,CRO,5,1009,2,F
Inês Alexandra Abalada Do Val Bento,POR,5,1009,2,F
Llum Martorell Gruwez,ESP,5,1009,2,F
Saranya Wongsajan,THA,5,1009,2,F
Gaelle Gautier,FRA,5,1009,2,F
Florije Bergene,NOR,5,1009,2,F
Alexandra Isabel Suarez,PHI,5,1009,2,F
Celina Ermann,GER,5,1009,2,F
Marilena Christoforou,GBR,5,1009,2,F
Carmen Vega Listan,ESP,5,1009,2,F
Anna Wall,FIN,5,1009,2,F
Ophelie Lefebvre,FRA,5,1009,2,F
Laura Raya Capitan,ESP,5,1009,2,F
Alexia Carlone,ITA,5,1009,2,F
Khatia Gogaladze,GEO,5,1009,2,F
Rachael Goh,MAS,5,1009,2,F
Jimena Suarez Garcia,ESP,5,1009,2,F
Leire Flores Santana,ESP,5,1009,2,F
Joanne Ward,GBR,5,1009,2,F
Laurine Bergaud,FRA,5,1009,2,F
Iciar Gomez De Segura De Luis,ESP,5,1009,2,F
Aimy Cassam Chenai,FRA,5,1009,2,F
Louise Adrina,INA,5,1009,2,F
Carmen Rocio Diaz Vargas,ESP,5,1009,2,F
Diana Ismailova,KAZ,5,1009,2,F
Maria Afonso Meneses,ESP,5,1009,2,F
Francisca Danae Lopez Escobar,IRL,5,1009,2,F
Ana Paula Ambrozio Becerra,BRA,5,1009,2,F
Johanne Granger,FRA,5,1009,2,F
Aikaterini Stavroulaki,GRE,5,1009,2,F
Reinata Agnes Sidik,INA,5,1009,2,F
Agostina Dalmonego,ARG,5,1009,2,F
Irene Avalle,ITA,5,1009,2,F
Maíra Gonçalves,BRA,5,1009,2,F
Gloria Maria Garcia Vacas,ESP,5,1009,2,F
Cristiana Carvalho Telles Ferreira,BRA,5,1009,2,F
Nerea Uclés Aceituno,ESP,5,1009,2,F
Mariam Alsultan,QAT,5,1009,2,F
Fiija Ketonen,FIN,5,1009,2,F
Pepita Stonor,AUS,5,1009,-287,F
Kanokwan Delelis,THA,5,1009,2,F
Jemma Peterswald,AUS,5,1009,378,F
Valentina Osorio Vallana,CHI,5,1009,2,F
Bianca Ferretti,ITA,5,1009,0,F
Lili Ana Maldonado,ESP,5,1009,2,F
Julie Razafindranaly,FRA,5,1009,2,F
Elizabeta Tomic,CRO,5,1009,2,F
Czarina Howells,AUS,5,1009,0,F
Nathalia Bedin,BRA,5,1009,2,F
Emma Eerola,FIN,5,1009,2,F
Regina Kalimullina,RUS,5,1009,2,F
Yingying Huang,CHN,5,1009,2,F
Alicia Hazzard,GBR,5,1009,2,F
Sarah Riise,NOR,5,1009,2,F
Lucie Rey,SUI,5,1009,2,F
Beatriz Koerich,BRA,5,1009,2,F
Silvana Campus,ARG,5,1009,2,F
Janine Koleta,SLO,5,1009,2,F
Yasuko Inaoka,JPN,5,1009,2,F
Laura Domínguez Moya,ESP,5,1009,2,F
Luciana Ingaramo,ARG,5,1009,2,F
Romina Belda,ESP,5,1009,2,F
Daisi Oliveira Da Cunha,BRA,5,1009,2,F
Yanyan Xia,CHN,5,1009,2,F
Shanyu Jin,CHN,5,1009,2,F
Margherita Gentile,ITA,5,1009,2,F
Jo Waugh,GBR,5,1009,0,F
Peach Lucienne Orbe,PHI,5,1009,2,F
Milla Blaschke,GER,5,1009,2,F
Gabriella Bongiovanni,AUS,5,1009,0,F
Diyana Miteva,BUL,5,1009,2,F
Marina Ezzedine,SEN,5,1009,2,F
Eliza Bosson,SWE,5,1009,2,F
Delphine Francoise,FRA,5,1009,2,F
Maria Perez Gavino,IRL,5,1009,2,F
Charlotte Atkinson,GBR,5,1009,2,F
Matilde Laura,ITA,5,1009,2,F
Renata Escobar,ARG,5,1009,2,F
Amy Flynn,IRL,5,1009,2,F
Nadya Syarifah,INA,5,1009,2,F
Alexandra Fouquet,FRA,5,1009,2,F
Julia Gallifa Beltri,ESP,5,1009,2,F
Elisa Leona Benitez,PHI,5,1009,2,F
Daniela Chagay Leiva,CHI,5,1009,2,F
Laura Gomez Pando,ESP,5,1009,2,F
Catalina Isaza Brockland,COL,5,1009,2,F
Emilia Feodorovici,ROU,5,1009,2,F
Aspasia Kroustalaki,GRE,5,1009,2,F
Linlin Zhao,CHN,5,1009,2,F
Taly Merker,ECU,5,1009,2,F
Fatima Awad,EGY,5,1009,2,F
Noriko Toda,JPN,5,1009,2,F
Gema Calvo Perez,ESP,5,1009,2,F
Kelly Yamamoto,USA,5,1009,2,F
Ana Renda,AUS,5,1009,378,F
Macarena Lobo Ramirez,CHI,5,1009,2,F
Jennifer Denécheau,FRA,5,1009,2,F
Camila De Santana,NOR,5,1009,2,F
Agostina Szyller,ARG,5,1009,2,F
Cecilie Li Hansen,NOR,5,1009,2,F
Maria Siopacha,CYP,5,1009,2,F
Nathalie Delaplace Grosset,FRA,5,1009,2,F
Angela Caro Cantin,ESP,5,1009,2,F
Maria Zurita Porras,ESP,5,1009,2,F
Elizabeth Hernandez Silva,MEX,5,1009,2,F
Laura Moreno Amor,ESP,5,1009,2,F
Alise Vaidere,LAT,5,1009,2,F
Milena Poffo Messas,BRA,5,1009,2,F
Anna Zuka,IRL,5,1009,2,F
Bogdan Elena,ROU,5,1009,2,F
Fuman Xie,CHN,5,1009,2,F
Gara Santana Gazol,ESP,5,1009,2,F
Mariam Takniashvili,GEO,5,1009,2,F
Julia Adrados Buades,ESP,5,1009,2,F
Chutima Chitpitak,THA,5,1009,2,F
Elisa Mosos,AUS,5,1009,0,F
Michelle Paz Coccio,CHI,5,1009,2,F
Paula Fernandez Guzman,ESP,5,1009,2,F
Mia Lopez,ARG,5,1009,2,F
Maria Teresa Soto Arroyo,ESP,5,1009,2,F
Irene Hervas Jimenez De Cisneros,ESP,5,1009,2,F
Nthabeleng Mokalodise,RSA,5,1009,2,F
Tara Jerika Cabullo,PHI,5,1009,2,F
Martina Klimic,CRO,5,1009,2,F
Samira Biyabani Zonouz,IRI,5,1009,2,F
Sara Lopez Viejo,ESP,5,1009,2,F
Urara Chihara,JPN,5,1009,2,F
Yasmine Hojeij,CIV,5,1009,2,F
Valeria Andrea Rothe,VEN,5,1009,2,F
Jessica Tran,AUS,5,1009,0,F
Juli Sarkar,JPN,5,1009,2,F
Karine Duclos,FRA,5,1009,2,F
Monica Andrea Barruffaldi,ARG,5,1009,2,F
Luz Maria Diaz Lopez,ESP,5,1009,2,F
Elena Draghicchio,ITA,5,1009,2,F
Alba Bruna Corrales,ESP,5,1009,2,F
Frederique Lagarde,FRA,5,1009,2,F
Lingxiu Xu,CHN,5,1009,2,F
Sonja Balic,AUS,5,1009,0,F
Anastasia Anufrieva,RUS,5,1009,2,F
Antonia Gonçalves,BRA,5,1009,2,F
Mei Ling Young,MAS,5,1009,2,F
Casty Manon,FRA,5,1009,2,F
Karina Dimova,BUL,5,1009,2,F
Ilena Matricardi,ITA,5,1009,2,F
Diletta Mancinelli,ITA,5,1009,2,F
Antonella Sol D'Angelo,ARG,5,1009,2,F
Claudia Fraile,ESP,5,1009,2,F
Rebeka Kalnozola,LAT,5,1009,2,F
Liza Tsotsoria,GEO,5,1009,2,F
Matilda Vainio,FIN,5,1009,2,F
Marsa Laukkoski,FIN,5,1009,2,F
Susan Mc Rann,IRL,5,1009,2,F
Katie Nolan,IRL,5,1009,2,F
Elsa Blom,SWE,5,1009,2,F
Martina Pugliesi,ITA,5,1009,2,F
Alexandra Rodicheva,KAZ,5,1009,2,F
Nattiya Hothong,THA,5,1009,2,F
Valeriia Bragina,RUS,5,1009,2,F
Roxanna Agdas Keshavarz,GBR,5,1009,2,F
Abrar Nema,BRN,5,1009,2,F
Macarena Gomez,ARG,5,1009,2,F
Noelle Conchita Corazon Manalac,PHI,5,1009,2,F
Fatima Ezzeddine,LBN,5,1009,2,F
Lea Subotic,CRO,5,1009,2,F
Yiwen Zhang,CHN,5,1009,2,F
Antonella Cavicchi,ITA,5,1009,2,F
Julie Masson,FRA,5,1009,2,F
Mariana Lavieri Silva,BRA,5,1009,2,F
Birte Svenssen,NOR,5,1009,2,F
Hana Youssef,EGY,5,1009,2,F
Victoria Isaac,FRA,5,1009,2,F
Lena Savva,CYP,5,1009,2,F
Fuka Matsumoto,JPN,5,1009,2,F
Wiktoria Rychlik,POL,5,1009,2,F
Hanni Sonkeri,FIN,5,1009,2,F
Bozhena Berezhniak,UKR,5,1009,2,F
Chinatsu Sawada,JPN,5,1009,2,F
Leah Wong,CAN,5,1009,2,F
Gracia Radovanovic,SRB,5,1009,2,F
Livane Jouanlanne,FRA,5,1009,2,F
Layan Najaf,BRN,5,1009,2,F
Aina Maria Rotger Martorell,ESP,5,1009,2,F
Gema Macias Trujillano,ESP,5,1009,2,F
Asta Renemark,SWE,5,1009,2,F
Anna Kurkul,IRL,5,1009,2,F
Kieatsupa Tupanan,THA,5,1009,2,F
Ruixu Yang,CHN,5,1009,2,F
Adriana Fugulin,ROU,5,1009,2,F
Magdalini Adamopoulou,GRE,5,1009,2,F
Piia Andsten,FIN,5,1009,2,F
Farida Mohamed Ibrahim,EGY,5,1009,2,F
Stephanie Anne,FRA,5,1009,2,F
Jihane Assaf,CIV,5,1009,2,F
Emilie Gullachsen,NOR,5,1009,2,F
Marianne Robert Merrien,FRA,5,1009,2,F
Yue Pan,CHN,5,1009,2,F
Valentina Castro Diaz,CHI,5,1009,2,F
Rubinia Antognoni,ITA,5,1009,2,F
Maria Vargas,ARG,5,1009,2,F
Juni Sjöland,SWE,5,1009,2,F
Florencia Seguel Bas,CHI,5,1009,2,F
Megan Ward,GBR,5,1009,2,F
Elodie Lorion,FRA,5,1009,2,F
Ana Renata Ursu,ROU,5,1009,2,F
Brit Storhaug,NOR,5,1009,2,F
Yilin Chen,CHN,5,1009,2,F
Haruna Misago,JPN,5,1009,2,F
Nagiho Nakamura,JPN,5,1009,2,F
Dalal Malalla,BRN,5,1009,2,F
Danning Liu,CHN,5,1009,2,F
Celia Barthelemy,FRA,5,1009,2,F
Elena Alacot Martinez,ESP,5,1009,2,F
Lulia Vodislav,ROU,5,1009,2,F
Aina Etxebarria,ESP,5,1009,2,F
Giulia Conte,ITA,5,1009,2,F
Olga Cosic,MDA,5,1009,2,F
Emma Louise Windekilde Tranberg,DEN,5,1009,2,F
Katja Hrka?,CRO,5,1009,2,F
Tenielle Dunstall,AUS,5,1009,2,F
Daria Makhortova,MDA,5,1009,2,F
Denise Negro,ITA,5,1009,2,F
Mika Ogawa,JPN,5,1009,2,F
Dana Al Mudahka,QAT,5,1009,2,F
Carola Gonzalez-King garibotti,ESP,5,1009,2,F
Katrina Louise Santos,PHI,5,1009,2,F
Patricia Manin,FRA,5,1009,2,F
Dufau Lauriane,FRA,5,1009,2,F
Albina Matveyeva,KAZ,5,1009,2,F
Sille Tranberg,DEN,5,1009,2,F
Lucia Rosa Vadillo,ESP,5,1009,2,F
Emilie Olsen,NOR,5,1009,2,F
Paloma Sillero Carrillo,ESP,5,1009,2,F
Isabelle Garsault,FRA,5,1009,2,F
Adriana Barbic,CRO,5,1009,2,F
Voni Darlina,INA,5,1009,2,F
Fei Meiling,CHN,5,1009,2,F
Xinyi Xu,CHN,5,1009,2,F
Carmen Miguel,ESP,5,1009,2,F
Alsu Samigullina,RUS,5,1009,2,F
Marianna Tsakkistou,CYP,5,1009,2,F
Julianne Klaussen,NOR,5,1009,2,F
Marija Lunova,SRB,5,1009,2,F
Tatiana Sahagoff,BRA,5,1009,2,F
Maja Aberg,SWE,5,1009,2,F
Leiza Brabo,ARG,5,1009,2,F
Janna Tanskanen,FIN,5,1009,2,F
Oleksandra Mozharovska,UKR,5,1009,2,F
Claudia Francisca Araneda Curtze,CHI,5,1009,2,F
Alisa Reznichenko,UKR,5,1009,2,F
Sofia Lozano,ARG,5,1009,2,F
Maria Almagro Lara,ESP,5,1009,2,F
April Salandanan,PHI,5,1009,2,F
Anete Zabere,LAT,5,1009,2,F
Dieuwertje Van Dijk,NED,5,1009,2,F
Zaineh Abed Alhameed,UAE,5,1009,2,F
Brule Lylou,BEL,3,1280,1,F
Daira Valle Luque,ESP,3,1280,1,F
Laura Quintana,ESP,3,1280,1,F
Kiyoka Murakami,JPN,3,1280,1,F
Aysha Yateem,UAE,3,1280,1,F
Judit Mas Bassas,ESP,3,1280,1,F
Jonice Pangilinan,PHI,3,1280,1,F
Jo Weisen,LUX,3,1280,1,F
Moya Ryan,IRL,3,1280,1,F
Maryam Alaali,BRN,3,1280,1,F
Sonia Smith,GBR,3,1280,1,F
Almaha Alhajri,QAT,3,1280,1,F
Paula Gregorio Lopez,ESP,3,1280,1,F
Muneerah Alyahya,KUW,3,1280,1,F
Mizuki Takita,JPN,3,1280,1,F
Daniela Tomas Cerezo,ESP,3,1280,1,F
Catarina Zheng,POR,3,1280,1,F
Claudia Raya Capitan,ESP,3,1280,1,F
Aleksandra Rosolska,POL,3,1280,1,F
Lucia Benitez Garcia,ESP,3,1280,1,F
Heta Heinamaki,FIN,3,1280,1,F
Raya Uzunova,GBR,3,1280,1,F
Sofía Hernández,ESP,3,1280,1,F
Clare Clarke,GBR,3,1280,1,F
Theofaneia Katsiki,GRE,3,1280,1,F
Eliza Skil,LTU,3,1280,1,F
Michaella Krajicek,NED,3,1280,1,F
Anna Pribylova,RUS,3,1280,1,F
Leyre Ballestero Berbegal,ESP,3,1280,1,F
Mariella Minetti,FIN,3,1280,1,F
Mari Forsell,THA,3,1280,1,F
Carla Carrasco Miñana,ESP,3,1280,1,F
Kristin Price,GBR,3,1280,1,F
Selinay Topal,TUR,3,1280,1,F
Hessa Alnaama,QAT,3,1280,1,F
Icah Silvestre,PHI,3,1280,1,F
Zofia Piorkowska,POL,3,1280,1,F
Mia Smyth,IRL,3,1280,1,F
Mar Garcia Carnicero,ESP,3,1280,1,F
Amanda Vasquez Gonzalez,CHI,3,1280,1,F
Marina Serrano Herrera,ESP,3,1280,1,F
Desire Parn,EST,3,1280,1,F
Adriana More,ARG,3,1280,1,F
Dalal Chahuan,CHI,3,1280,1,F
Olivia Collins,GBR,3,1280,1,F
Erika Asada,JPN,3,1280,1,F
Mako Mizunuma,JPN,3,1280,1,F
Elena Carrillo Gonzalez,ESP,3,1280,1,F
Maria Villalba Elena,ESP,3,1280,1,F
Sabrina Stevens,GBR,3,1280,1,F
Ayumi Hanahata,JPN,3,1280,1,F
Stephanie Gomperts,NED,3,1280,1,F
Hannah Stockton,GBR,3,1280,1,F
Elena Esparcia Canada,ESP,3,1280,1,F
Maria Farre Aguilera,ESP,3,1280,1,F
Sohvi Vehko,FIN,3,1280,1,F
Pilar Albarran Villalon,ESP,3,1280,1,F
Aldryanna Ahmad Shah,MAS,3,1280,1,F
Laura Çiftçi,GBR,3,1280,1,F
Hala Alzayani,BRN,3,1280,1,F
Skaiste Brazenaite Vasiliauskiene,LTU,3,1280,1,F
Joyce Nouws,NED,3,1280,1,F
Leonor Silva Oliveira,POR,3,1280,1,F
Alba Montiel Miralles,ESP,3,1280,1,F
Eloise Marais,FRA,3,1280,1,F
Julie Hill,IRL,3,1280,1,F
Walquiria Bley,LUX,3,1280,1,F
Natasha Forrest,GBR,3,1280,1,F
Liliana Cabezas,ARG,3,1280,1,F
Sinead Lohan,IRL,3,1280,1,F
Ligita Motiejauskaite,LTU,3,1280,1,F
Caroline Francois,LUX,3,1280,1,F
Linnea Granberg,SWE,3,1280,1,F
Olga Velazquez Perez,ESP,3,1280,1,F
Karime Betsabe Eberle,ARG,3,1280,1,F
Ingrid Planas Puig,ESP,3,1280,1,F
Sophie Bray,GBR,3,1280,-475,F
Nayra Cantos Arencon,ESP,3,1280,1,F
Tania Couto,POR,3,1280,1,F
